"" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48"
1 -5.84432694518345 -0.933924266576713 -0.941321397279283 0.30656895761484 0.83595728144823 0.699713193583821 2.46266177029471 0.680578489943538 0.896679635751721 0.535396916774066 -0.261835134270479 0.309098404870873 1.28412236396418 0.912574006388177 0.826683289203004 0.51408229256479 0.49804319862294 -0.697756992264561 0.514957197714943 0.169823048731719 0.29341850131058 0.375495105481737 -0.471468240220069 0.948738163032708 -0.725300674870773 0.45627617574412 0.943426668242238 0.581926094343322 0.171367804080026 -0.0252786224498113 -0.79391531861972 0.613032132945722 0.246654474182923 -0.850600310228844 0.622431501828875 -0.434573549581579 -0.39419855385619 -0.184113023072515 0.334524164358131 0.361184354661324 -0.361687221595969 0.19603241424012 0.102285303552868 0.0604808037637092 -0.301566605227276 -0.27728366154315 0.419181874144174 -0.0652396286651051
1 -4.73425185445102 -0.585791917492566 0.207671174600316 -0.432043716482442 -1.01465137822446 -1.04433941941069 -0.176108181978299 -0.943736629431137 0.298107300021716 0.478969992200128 0.0392171624113569 -0.528005145409675 -1.05756654671167 -0.773434873087027 0.441434114093466 1.95946097644497 -0.0981655352344346 -0.723808200627305 1.65016744691818 -0.556289081125732 -0.12596253983238 -0.0562096202793603 -0.423733038679383 -0.151731633507363 -0.551535336656442 0.576459612552302 -0.208659284068811 0.318892352221238 0.0755007499636365 0.074618919105105 0.0595336252558597 -0.0827593896887441 -0.209040675315213 -0.782502235086408 -0.23093989763377 -0.470499517774098 -0.324093814479187 0.025145752416614 0.44507812348238 -0.0666498051895122 -0.0588116010929705 -0.660824687931703 -0.14783397211068 -0.808199901371559 0.408605027775257 -0.107426158041464 -0.118964161331927 0.414103467746658
1 -5.81455646692252 -0.578061546661266 -1.05399641888069 1.73896577928235 -0.333736897309882 0.254113447271116 0.404113198700079 -1.43755878580292 -0.156114397045326 0.536071484816533 0.0593188615139682 0.177676922383953 0.0171442429086009 1.19558019263788 -0.744395288539424 1.90329120074885 -0.527372165331183 -0.275981896512343 1.22477987997522 1.17255562290618 1.46274148090951 -0.120050712792993 0.470712858388444 -0.0188066179069706 0.0546402052355645 -0.357400110835945 0.0312776727540589 0.777333327025222 -0.459108326547852 -0.640001012148817 -0.422188783602923 0.0472159405078764 0.108514680317998 -1.00045274290483 1.4001256552592 0.208054267879813 -0.464094396582794 0.0708178092183752 -0.784633687969909 -0.664968926652392 0.289655069640439 0.0605785857175907 -0.242574512085196 -0.526863788828459 0.591261144167766 -0.981844509552413 -0.117800148958571 -0.21242005191879
1 -7.2691815478854 2.30957874041209 0.155674920441406 0.382946510540624 -1.18607637483887 0.535171467234052 0.374590304360217 -0.817752390768967 -0.292709402549073 1.22166746200502 -0.985524436121942 -1.1660260389204 0.902459600137042 0.656073118413767 0.438377335256904 0.460515793909617 -0.682742143313132 1.17144517503773 0.0687792141607119 0.260262627639544 -0.050150477948151 0.86225576115159 0.0190849215404046 0.800454617393172 0.015799003370846 -0.671240683201382 -0.00928950972605029 0.219624681010733 -0.796362376588651 -0.275353491691163 0.1006976368599 0.0653048564124496 0.124164119388465 0.517072211881979 0.612576429669714 0.222524502114879 0.301047360316955 -0.0274129577179478 -0.0766396189984219 -0.292657702877997 -0.231189142363979 -0.467111924383652 -0.732861456079534 0.371208818696959 -0.309951256131086 -0.515212571102806 0.711719690845637 0.514364830207019
1 -6.70877372849804 2.00592243352391 0.503827190336947 1.1886737858283 0.482771573676911 3.04432351865217 -0.499252920963738 1.21274844403604 -0.950881989868862 -0.248798775160602 1.48161223901014 0.342855364836037 0.586456995336697 -0.928337884822169 0.223400850274589 -0.163245102137232 -1.36163078126318 -0.319517058544529 -0.114632947447386 0.106572463142816 -0.328441299236287 0.539151312525905 -0.2701762789724 -0.205234457934059 0.788900984038864 -0.200308011153417 0.155440342255624 0.419809051323158 0.543913646180479 -0.290918448623966 0.497669727902285 -1.17284091427455 0.406498048288148 -0.12691541378328 0.455113333282259 -0.224846555271299 0.44754608947646 -0.518335869856212 -0.318460115837903 -0.38568129440727 0.517440944634396 0.248557566291292 -0.595183055183301 -0.175743222263642 0.118588691950196 -0.708825731184863 0.216316007006153 0.092435276058239
1 -4.66241235890901 -1.4906977648425 -0.563796778862117 0.809602071475894 0.65478110762974 1.58984046147596 0.803822996234068 0.300603638838613 1.02145379236373 -0.65378508792527 -1.15472410010558 0.194054911048322 0.323578423771761 -0.08283487660378 -0.154713672475303 -1.32940414423682 0.714309992671723 -0.592943414680841 -0.47496175555838 -0.107469492457115 0.0016824383893754 -0.3797408788064 -0.104752406816554 -0.0802106533294453 0.258030790212659 0.111483461256118 -0.182463311661882 -1.13541471432392 0.234730107584482 0.152341749976857 0.618128271280956 0.145026708280186 0.176413762274933 0.412915454445152 0.079183056467681 -0.679986543962841 0.270418835863242 -0.131548296033633 0.190211435883562 -0.00134882776062867 0.207408965858139 -0.192982485353461 -0.330273286762715 0.198845980540441 0.0979547849768075 -0.269964090065192 0.182762719900135 0.149468181553802
1 -6.07032445418849 0.258792888223443 -0.336510646438399 0.00824784035137155 0.0307056773502615 -0.969698319065127 -0.799016788729481 0.206944799876103 -0.503709495336494 1.26620907737192 0.61597893735011 1.36078311231243 0.285724013784201 -0.75844572463369 1.37726965379909 1.03307987478411 0.314307367567266 1.6600279000388 0.0428439577480759 -0.153028592763044 -0.118091371764318 -0.564356898510896 0.535243748449767 -0.518028602216952 -1.85899435606786 -0.0170832703939058 0.113946537362701 0.183661330468503 -0.128633113224305 0.0620937301562704 -1.25270641302731 -0.364985774730898 -0.446894208025773 0.39835113303492 0.366402802538943 0.641251328338473 0.287342347106716 0.246650104641348 -0.688502259674066 0.129282881389864 -0.250668085904293 0.375488583197938 0.392953768289503 0.00707127721292326 0.0218045075419333 -0.0988044461170289 0.768204018240725 -0.379255143696572
1 -9.13821564904751 1.5373864630675 0.360431664232838 -0.841272582252934 -1.41508915466474 -0.977954719929181 0.250398698518325 -1.45099815499577 -0.385320246878384 -0.000466935638880797 -0.469015524402407 0.593461414528171 -0.0609920271984818 0.187864061563447 0.0910198434173072 -1.54983826372034 -1.02333546103839 0.923623976959168 -2.73408043049794 0.672701424562992 -0.585161293448157 0.92640718410363 0.394196670917528 -0.0807405574338311 -0.83818325247871 0.0239572625005232 0.641329440944834 0.25543535223466 0.941626375182142 0.189414068178821 0.201734104508505 -0.110181824691181 -1.09940774866253 0.130477987067202 0.859317127026041 1.3298716164248 0.553289577624165 0.0907791069204065 0.132835991801648 -0.282260247577507 0.411440238879456 -0.800624372251582 -0.377102102997003 0.652195336426587 -0.0575995115770811 -0.215210483087474 0.356445360689832 -0.136056704418609
1 -5.09092974265679 -1.03069488721297 1.21444078656104 2.39967453712011 0.317936324906757 0.115146536614573 2.54867102091584 1.65236877295294 -3.97668698956182 -0.160259470001718 1.49209169142933 0.24763927960074 1.00676356957153 0.293876248015241 -0.37202148012762 -0.886773722545306 0.654834005881928 0.57440181853472 -0.855570656067927 0.076725143112876 1.16077164616356 0.194745939081129 1.19710153118108 0.157454517232614 -0.664844726537212 -0.601862503849255 0.227630229143276 0.280985969678516 -0.183975931409428 0.621456528610652 1.12444611358229 -0.385506393921722 -0.659385960587 -0.538100659861846 -0.500506814171827 -0.0192920240109259 -0.169806516309436 -0.162110822995858 -0.00484289693315598 0.697004660186979 -0.269060962736767 -0.214300198072821 -0.245586729885023 -0.0492475038417498 0.231119066768801 -0.0176123579944387 0.123689310710062 0.0780389148654775
1 -5.00411465438343 -1.99688349389095 -0.91847720925984 -0.43872224673787 0.590550712602854 -2.06826418522754 -2.15332574598669 0.402845090679479 0.0790302951977836 0.886964369724519 -0.200446573196064 -1.9356638750704 1.17709933675097 -0.399407197145567 0.434673329625085 -0.0904339641973675 0.387962640753564 0.153554853098038 0.439553551358047 -0.13140551795235 0.0373528131448917 -0.50557600949672 -0.463927809237676 0.461585072216573 0.0528097341123873 0.464964848901382 1.60169683344343 -0.126736579845905 -0.0841678100005726 -0.276952263223452 0.325853432288459 -0.0849844020787704 -0.679516023874809 -0.298247973272167 0.302566974485476 -0.525066608376776 -0.102633835680073 0.250973421328722 0.26869855390099 0.261245252220383 -0.0255075820201998 -0.303284512260053 0.348196115465471 -0.0196166905252546 0.0755670651654351 -0.648024785615525 -0.00546113520317176 -0.0918598202938337
1 -7.1682263137715 2.21345168623397 -0.189155267067217 0.340157649419803 -0.465624949937067 -1.46124024391521 -1.30900352029834 -0.356843451267652 -0.940697271232364 -0.128388268651551 -0.91564991798917 -0.532212369072556 0.517922272908321 0.188278073375927 -0.40643294045861 -0.0249371281662046 0.0899118330803258 1.05481221137698 1.35688923626709 0.463283132749103 0.867657114226544 0.00806209151462497 0.448912508566119 0.765043617902334 0.159899781420826 -0.175157464851271 0.24451369214369 0.167874655090759 1.02448639585962 0.0542719976339949 0.366076595908885 0.429154980299905 0.228338637257049 0.0259376880582081 0.382786849099072 -0.280712040531059 0.55510130445397 -0.936805633655433 0.252438286808925 0.196939938751895 0.470922389845792 -0.3290779749248 0.214672226956397 -0.277395483875305 0.0275136915765377 0.16537382397623 0.795774691738748 -0.341351608070322
1 -5.3748998116036 -1.04262229968351 -0.486654573906653 1.87609720500842 1.73458811039021 -0.114866820682407 0.977883780574167 -0.271570739024565 -0.350499300832017 -0.64752036914622 0.317459199202852 0.169809548087114 -0.45689748847484 0.231157237687801 0.142469473821494 -0.709443235116381 1.06060282603325 -1.52179664965708 0.0681176038433906 0.60011803567298 -0.233987232189708 -0.181639304790163 -0.591235850067391 -0.145783198265337 0.225615428031445 0.554629122105971 -0.858396536746612 0.258769893316883 -0.103718965589005 0.739546243541148 -0.881741358975577 0.516836979231443 -0.744734321952012 -0.131184376623727 0.757977036770523 -0.159874619831706 0.46872628950401 -0.070805126529388 -0.583748208871962 0.127336127349416 0.595911496943505 0.0283109880386821 0.131542332251175 -0.289019497649322 0.0299311824668273 -0.777879823975103 -0.228619750036314 -0.0296100711739068
1 -6.14926195713024 -0.314719988172318 0.279617849512153 0.0365924995721053 -0.471296039867785 -0.477743521193791 0.190556987314725 1.6104450156995 0.726388874416162 -0.565432179398948 -1.93662342473794 -0.600309226974492 0.569091126146052 0.877810865055263 -0.390051379666237 -1.55458161263134 0.521427338764895 -0.729804523939549 -1.33494063646178 0.0383418582503101 0.266989133562258 -0.119069343456261 -0.212470987468758 0.624174160145211 0.394846984158287 0.637584041976283 -0.209561997568226 -0.0319989216896753 1.15319947050035 -0.401991579570059 0.530632779251655 0.354270923009363 0.544383805155609 -0.712455226019215 0.868981275009052 0.718103463615691 0.592411693642538 0.240793521309504 -0.140333880476241 0.51529238847332 0.425839668338589 0.188098271220207 -0.112008319747497 -0.325452263611618 -0.200667643357284 -0.135565208356888 0.338495574918455 0.0418827460292461
1 -7.03650736354915 -0.0980924025431932 -1.86375227687924 -1.89984707082145 -0.137369937044089 0.0484618038144688 1.14594219967992 0.00947480911612439 1.41235815364018 -0.330442358109058 -1.32206268193618 0.333569760319684 0.194083295484914 -1.0030149410277 0.645029729080768 -0.96310666242869 -1.10723198879495 0.261327742241308 1.09183772851846 0.880417554527096 -0.0272286265904191 -0.569344464681326 -0.0493231519952901 -0.398987269995071 0.275426620983935 -0.622688120183515 0.0911937641281258 -0.587679482441421 0.134260313279993 -0.337284916132061 -0.474230966690131 0.62416991852835 -0.560405272023152 -0.428869731104561 0.220086424704339 -0.344523367614285 1.15702089116382 0.514202228264388 -0.0181950472679606 1.0988423370043 -0.0713303512190329 -0.411844829366302 0.349612168229151 -0.397502089911062 -0.613282098409899 0.0916112152269735 0.375472878332966 0.179841887845376
1 -6.0074263821195 -1.24129429279889 -1.39175983359448 -1.05428148214987 1.26543471417896 -0.115714240323603 -0.324026089065675 0.225039934294913 1.12506485651095 0.0198859940020168 1.28369678173204 -0.285261989277771 1.73400036142101 -0.784486005121226 1.0351765371242 -0.772216479945876 0.677782524511719 -0.522057631105049 1.21954082562012 -0.456696556916169 0.471450301662697 -0.823244379573566 -0.0903109731357235 -0.589799873821174 0.0139341101723768 -1.22730450031184 -0.505098323610951 0.0427848091679417 -0.582181264649561 -0.427467081708969 -1.61885388501589 0.178718995534305 -1.39205188638934 0.263328368629335 0.475403737938703 -0.115300594259513 0.0574425873199178 -0.179194216921401 -0.0701562683777818 -0.0242102426460798 0.22868420638786 0.0220201604399188 0.0655215201244442 -0.238905370040504 -0.412453194171994 -0.0450503555387172 -0.0544861784390765 0.154157235595667
1 -8.71684288475003 1.16854791862062 1.45524810796107 0.158274734842338 -0.188155660706752 -1.13769418962724 -1.23828163713383 -0.305951250960105 1.97795499237434 -0.642683043300271 -0.636494675063199 -0.295246363841144 -0.576214316081411 0.884925313787463 0.0478959340704066 -1.17642435048595 -1.38893837042115 -0.0392964262875571 -1.03392427486269 -0.87223514772172 0.691898219306098 0.368473269301801 -0.23228535768998 -0.312802649936302 1.46736881616325 0.129493749267182 -1.38273652573014 -0.130672232360952 1.11433644968755 0.51875402831139 -0.207777938014129 0.632407877500093 -0.489711412361655 0.193413501194742 -0.89522684693048 0.129491234771829 -0.0239056065054473 0.446157122915964 -0.330505351187917 -0.372599249622 -0.472048741002713 -0.190080637588256 -0.550708373507212 0.0141004343238763 0.0340750124423995 0.390229397784718 -0.0982010780412672 0.198878777287014
1 -5.71629757153512 -1.65319126969692 1.1828878625141 1.6229598759182 0.684754985581557 1.23013417570553 -0.838672446745291 0.855045556552014 2.13191210568609 -0.227461627246403 2.23901061788153 -1.55832677270305 1.3596030009754 -0.5623523338997 -0.381144637553535 0.935703847713564 -0.611697537653752 0.451797055613047 0.0617303633131464 -0.107828593884544 0.0750315640397713 0.221804845593516 -1.12548216776795 0.714117323987385 0.153450252989806 0.37017461889045 0.549102321388015 -0.839433798087172 0.931189469300556 0.402134873590116 -0.463477408417503 -0.56575615591652 -1.18392858067642 0.0776438345109572 0.329377379927729 0.296121148849258 -0.166308936857182 -0.605465997158364 0.155997137373719 0.353822697134805 0.303275825801205 0.0827329052378131 -0.273182805177695 -0.0943964540235797 0.190052271388652 0.248747143486907 0.0640918070794206 -0.515218441304159
1 -4.97262594375805 -2.03920224663226 0.294327989780455 0.197090686314331 -0.947229617167579 -0.36123607660423 -2.17081258805954 -0.337861885709007 -0.0229468089873202 -0.58809330079821 -0.123434642244257 0.829291400702526 -0.85518185609862 0.0780732327427341 -0.866045714202232 0.607926016513123 -0.682994809844435 -0.331806447259551 0.651264344693963 -0.350422830133085 -0.286523752114827 -1.43570527283908 -0.927641911927569 0.083338967136314 -0.548293091912049 1.45183820242917 0.0492509615291834 -0.424669362006318 0.213757878440935 0.119110991501011 -0.0333395130910453 1.42832378742222 0.59109425362985 0.54388809331716 0.366667876406096 -0.666575462322185 1.10612427441862 -0.356077937634093 -0.213509217021523 0.318794639982966 -0.346912461390234 0.286665938764585 -0.115969310940124 -0.134206820141062 -0.0729866982760531 0.461756437742324 0.219219184358281 -0.591519788590474
1 -8.17235644326351 -1.12146189225329 0.713118812200405 -2.86505078632375 -0.223115977730943 0.102768020366817 -1.39725974234011 -0.641930913630141 -1.82715232505149 -0.350796298595837 1.58498195287808 0.503329301377291 0.266817064833888 0.531860910078577 0.156490763133829 -0.541325272976619 -1.16757583875101 -1.64375864794854 -0.8925405372594 -1.24680918727813 0.741550472469913 -0.860057863614752 -2.0923382935638 0.0264448396732196 0.270618191692931 -0.121746315971149 0.135486755772321 -0.514480077343959 0.0968842301751754 0.128678446086264 0.826863840144158 0.628967219857237 -0.983108992920732 0.188343479730092 0.252514239434935 -0.0308386416064978 0.539269461762983 0.00857457575602148 -0.410422090350663 0.335554921057096 0.210127929482523 0.0483700972714663 0.651811001169091 0.146895256081095 -0.446573991657655 -0.0300919900764785 -0.50798704549154 -0.481510246178332
1 -10.6538012888281 1.96988405027245 0.387892317376048 -0.49427477986638 0.42069387176819 -0.459650480774683 -1.20993711116316 -2.50956299241619 -0.372469439387074 -0.127341257742222 -1.96068975668026 -0.382456694258035 0.769941847570611 -0.183061268782835 -1.44769768800397 -0.121259576775891 -1.28868694371508 -0.576231275336775 0.250103615825331 -0.0016342882798195 -0.145610986119859 -0.106211095404996 -0.854373348577853 -0.38638568369896 0.704892097962652 0.376506211744045 -0.261235616515691 -0.955773832711994 -0.164164828591342 0.0173186673524366 -1.28851962013633 0.304099632344745 -0.81899338949904 0.510489289189416 -0.291754331482745 0.0148615127743048 0.406295672477748 -0.33813845971127 0.281923232137497 0.892868956898448 -0.0270472064240956 0.309972471354411 0.688553534839716 -0.293764387990968 -0.2214564068184 -0.00972476586985098 -0.184499847951406 0.308769845000112
1 -7.98801654962399 -0.526916623193439 0.692522226096899 -0.221673415992433 -0.817450758426239 -0.724540117908169 0.0262697552932475 0.95287515870304 0.921592107245606 0.252841697928649 1.24291756811473 1.37508606011273 0.586719275559207 0.184636228363275 -1.24419725671363 -0.248508077870772 0.199380854745869 0.032232428242882 0.905823237871764 -1.10760573287103 0.133561723928917 0.54517161553545 -0.129017345740414 0.796262183667276 0.0970980414371903 0.432828415893612 -0.0228358508674655 -0.0461971334074356 -0.191301459488481 0.747950568805647 0.644393108958651 0.510470246472079 0.286323751387514 0.933062055750667 0.172302228425801 0.559021973251652 0.430583928839192 0.266829759048218 -0.102029931136826 0.656429952343689 -0.299472141093244 0.376261783196166 0.0653068445097459 -0.257831474087616 -0.38821458675397 -0.0795613219806204 -0.0337970468324324 -0.00182742574638934
1 -7.13503541939573 -1.72461392497935 -0.326931527516167 0.270832964013378 1.37972032602659 -1.34824455687724 0.319985405175114 -0.104394436658825 0.757884229529716 0.163198630648262 -0.453611308607393 0.303972291204755 -1.1032139299182 -0.211258227504894 -1.24061060106103 -0.630148395169527 -1.23996675503701 -0.30134731822214 -0.98148749837357 -1.03347596213477 0.767318461420171 -0.99380019827265 0.309597450609989 -1.55030465130155 0.786302614383397 0.320657196378287 0.716752179500598 -0.408423539409828 0.355318021099086 0.30653753924012 -1.5361229828275 0.159688813273743 -0.147498721944644 -0.794183752970099 -0.100964229535852 0.413681183269129 -0.347355334046142 -0.594074210048995 0.635547579780644 0.405978704846634 -0.674714077318856 -0.263987991685257 0.0853827593258702 -0.238584435915837 -0.0946408162075753 0.0385386883583622 0.202680468289453 0.0999896348088343
